id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7093,c3f8ce5c-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C27,27.000000,CALL,12.550000,12.850000,491.000000,468.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7118,c3f8ce43-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P1,1.000000,PUT,0.020000,0.060000,481.000000,243.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7096,c3f8ce53-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P55,55.000000,PUT,22.700000,22.950000,1458.000000,193.000000,1632498460274,1632498462232,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7101,c3f8ce49-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P65,65.000000,PUT,31.550000,31.900000,996.000000,145.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7091,c3f8ce50-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P17,17.000000,PUT,0.990000,1.060000,604.000000,1049.000000,1632498460274,1632498462289,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7113,c3f8ce4f-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C37,37.000000,CALL,7.900000,8.100000,643.000000,631.000000,1632498459777,1632498461796,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7102,c3f8ce5d-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P47,47.000000,PUT,16.200000,16.400000,676.000000,459.000000,1632498460274,1632498462289,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7114,c3f8ce54-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P10,10.000000,PUT,0.240000,0.290000,179.000000,555.000000,1632498460274,1632498462289,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7115,c3f8ce47-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P5,5.000000,PUT,0.060000,0.120000,133.000000,310.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7111,c3f8ce4a-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P7,7.000000,PUT,0.070000,0.180000,546.000000,306.000000,1632498460274,1632498462232,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7094,c3f8ce58-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C65,65.000000,CALL,2.570000,2.630000,159.000000,90.000000,1632498460274,1632498462232,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7112,c3f8ce4b-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C35,35.000000,CALL,8.700000,8.850000,258.000000,288.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7108,c3f8ce59-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C20,20.000000,CALL,17.300000,17.550000,563.000000,310.000000,1632498460274,1632498462289,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7117,c3f8ce44-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P4,4.000000,PUT,0.050000,0.090000,1.000000,87.000000,1632498459775,1632498461733,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7092,c3f8ce55-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C60,60.000000,CALL,3.050000,3.150000,702.000000,989.000000,1632498460274,1632498462232,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7110,c3f8ce51-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P15,15.000000,PUT,0.710000,0.750000,73.000000,470.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7105,c3f8ce48-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.P22,22.000000,PUT,2.140000,2.190000,223.000000,542.000000,1632498460274,1632498462289,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
7109,c3f8ce4c-1d4e-11ec-a964-1f883e5f860b,MARA.CBOE.21F2022.C32,32.000000,CALL,9.950000,10.200000,1183.000000,553.000000,1632498460274,1632498462288,-1,-1,-1,-1,-1,-1,MARA.NASDAQ,STOCK,35.620000,35.670000,4800.000000,900.000000,1632498464469,1632498466432
