id,quote_id,security_id,strike,type,bid,ask,bid_size,ask_size,bank_sent_time,client_received_time,option_implied_volatility,option_delta,option_vega,option_theta,option_gamma,option_theoretical_price,underlying_security_id,underlying_type,underlying_bid,underlying_ask,underlying_bid_size,underlying_ask_size,underlying_bank_sent_time,underlying_client_received_time
7426,34e5e8e3-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C165,165.000000,CALL,4.300000,5.000000,36.000000,79.000000,1632755487998,1632755489002,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.970000,500.000000,400.000000,1632755494402,1632755495407
7408,3ad7d179-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C65,65.000000,CALL,19.100000,21.000000,601.000000,28.000000,1632755502590,1632755503614,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7411,40d309ce-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C130,130.000000,CALL,6.900000,7.600000,28.000000,71.000000,1632755505042,1632755506047,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7435,34e5e8de-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P180,180.000000,PUT,117.100000,119.700000,16.000000,96.000000,1632755485492,1632755486497,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.970000,500.000000,400.000000,1632755494402,1632755495407
7416,40d309d0-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C75,75.000000,CALL,15.800000,17.600000,666.000000,9.000000,1632755509552,1632755510558,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
7443,28f48114-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P22_5,22.500000,PUT,1.300000,2.650000,92.000000,111.000000,1632755467956,1632755468964,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,68.010000,68.110000,100.000000,200.000000,1632755474709,1632755475713
7450,34e5e8f9-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P150,150.000000,PUT,88.600000,91.100000,20.000000,67.000000,1632755494012,1632755495080,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.970000,500.000000,400.000000,1632755494402,1632755495407
7472,3ad7d186-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C15,15.000000,CALL,49.700000,52.800000,59.000000,24.000000,1632755502590,1632755503614,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.870000,67.950000,200.000000,200.000000,1632755504485,1632755505490
7473,2ef44d84-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.C105,105.000000,CALL,10.000000,10.800000,56.000000,13.000000,1632755477977,1632755478985,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.910000,67.970000,500.000000,300.000000,1632755484923,1632755485929
7458,40d309e5-1fa5-11ec-a223-ddbc94698b0c,SAVA.CBOE.21F2022.P115,115.000000,PUT,57.300000,59.300000,24.000000,38.000000,1632755508548,1632755509554,-1,-1,-1,-1,-1,-1,SAVA.NASDAQ,STOCK,67.820000,67.910000,100.000000,300.000000,1632755514613,1632755515618
